Name	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM
XM_015823725.1	1225	0.301713	1225	1.51591	1225	1.1884	1225	0.643982	1225	0.606447	1225	0	1225	0.577597	1225	0	1225	1.64878	1225	0	1225	3.08088	1225	1.80183	1225	3.74491	1225	1.55034
XM_015823726.1	2440	1.40766	2440	0	2440	0.276893	2440	0.0997664	2440	0.0707247	2440	0.267501	2440	0	2440	0	2440	14.2651	2440	1.58132	2440	0.181636	2440	0	2440	0	2440	0
XM_015823727.1	1263	0.194198	1263	0	1263	0	1263	1.03599	1263	0.512316	1263	1.08692	1263	1.03626	1263	1.99403	1263	0.43421	1263	0	1263	2.85256	1263	1.99009	1263	1.90397	1263	0
XM_015823728.1	7786	1.29442	7786	0.0614803	7786	2.02817	7786	0.518466	7786	0.0211278	7786	0.121357	7786	0	7786	0.0585514	7786	3.82683	7786	1.63574	7786	4.09445	7786	0.0735527	7786	1.20672	7786	3.83048
XM_015823729.1	2064	1.23639	2064	0.141328	2064	1.05041	2064	0.478288	2064	45.9556	2064	42.3065	2064	76.1928	2064	86.1102	2064	0.923164	2064	2.0237	2064	33.3671	2064	39.3283	2064	42.252	2064	2.12076
XM_015823730.1	1867	1.31658	1867	0.420365	1867	0.555148	1867	9.80876	1867	6.09539	1867	4.44178	1867	1.44958	1867	7.13036	1867	14.8349	1867	4.5065	1867	12.8215	1867	4.86579	1867	8.77485	1867	26.689
XM_015823731.1	831	2.07725	831	0.534621	831	1.41824	831	2.22635	831	719.884	831	247.073	831	355.835	831	409.034	831	1.06872	831	8.93422	831	964.179	831	396.697	831	672.904	831	12.5368
XM_015823732.1	3010	7.01811	3010	2.20311	3010	5.72006	3010	10.0077	3010	7.80619	3010	7.62196	3010	6.53615	3010	14.1964	3010	11.723	3010	8.42532	3010	7.90859	3010	4.98741	3010	5.49612	3010	8.77681
XM_015823733.1	2460	0.930274	2460	0.58498	2460	1.00643	2460	1.63177	2460	2.06821	2460	11.0063	2460	2.65758	2460	7.62338	2460	3.82193	2460	22.5084	2460	16.6865	2460	10.5174	2460	9.0084	2460	2.27546
XM_015823734.1	829	10.5777	829	28.2855	829	43.3075	829	67.5084	829	555.4	829	114.019	829	250.371	829	221.689	829	13.5774	829	64.9584	829	776.535	829	289.298	829	527.944	829	258.451
XM_015823735.1	2690	2.62144	2690	0	2690	0	2690	0	2690	0	2690	0	2690	0	2690	0	2690	52.9187	2690	0	2690	0	2690	0	2690	0	2690	0.0940902
XM_015823736.1	290	0.800878	290	0	290	0	290	1.78473	290	0	290	0	290	0	290	0	290	11.2252	290	0	290	2.73118	290	0	290	0	290	0
XM_015823737.1	1203	1.23236	1203	1.11792	1203	2.83169	1203	1.20578	1203	8.12793	1203	2.00769	1203	4.80099	1203	7.37321	1203	12.3965	1203	2.18875	1203	9.69604	1203	1.05076	1203	4.42643	1203	13.7905
XM_015823738.1	1125	17.207	1125	0.929389	1125	0.765395	1125	2.44079	1125	0	1125	1.23643	1125	0.545535	1125	0	1125	2.5634	1125	2.88481	1125	3.95935	1125	3.11619	1125	5.86483	1125	5.12454
XM_015823739.1	1134	0.000766751	1134	4.39922e-05	1134	3.05367e-05	1134	0.166155	1134	0.331631	1134	3.95092e-05	1134	9.87948e-06	1134	0	1134	3.57925e-05	1134	8.30553e-05	1134	6.30706e-05	1134	0.000210702	1134	0.000273946	1134	7.8707e-05
XM_015823740.1	1638	131.304	1638	9.10294	1638	13.3277	1638	3.62534	1638	8.29696	1638	75.26	1638	11.4037	1638	23.3171	1638	33.773	1638	5.88307	1638	64.8922	1638	51.1956	1638	53.4578	1638	52.0963
XM_015823741.1	1134	2.85974	1134	0	1134	0	1134	0.117462	1134	0	1134	0	1134	0	1134	0	1134	53.4179	1134	0	1134	0	1134	0	1134	0	1134	0
XM_015823742.1	613	0	613	0	613	0	613	0	613	0	613	0	613	0	613	0	613	0.175491	613	0	613	0.294538	613	0	613	0	613	0
XM_015823743.1	1851	1.13919	1851	1.39571	1851	1.63126	1851	0.740975	1851	1.63946	1851	2.68973	1851	2.0716	1851	3.14883	1851	2.80137	1851	0	1851	4.93207	1851	1.97728	1851	5.1941	1851	0
XM_015823744.1	1922	1.88278	1922	1.11992	1922	0.537772	1922	7.94968	1922	2.33447	1922	11.368	1922	5.31794	1922	9.67432	1922	8.43308	1922	9.75558	1922	15.239	1922	4.87355	1922	7.54506	1922	32.1951
XM_015823745.1	908	48.4344	908	25.4187	908	28.6758	908	29.6066	908	21.8237	908	6.70578	908	16.9272	908	21.8704	908	21.9538	908	13.4165	908	8.52426	908	9.7861	908	5.58077	908	13.1552
XM_015823746.1	3765	20.9435	3765	0.0248817	3765	0.0291646	3765	0.125992	3765	0	3765	0	3765	0.0492702	3765	0	3765	0.110879	3765	0.574215	3765	0.0768251	3765	0	3765	0	3765	0.992476
XM_015823747.1	2209	61.6696	2209	0.0437757	2209	0.0513636	2209	0	2209	0.0787083	2209	0	2209	0	2209	0	2209	0.038996	2209	0	2209	0	2209	0	2209	0	2209	0
XM_015823748.1	1311	111.027	1311	0.454267	1311	1.92937	1311	2.37017	1311	0.452976	1311	0	1311	0.0764337	1311	1.14735	1311	19.9105	1311	19.9099	1311	0	1311	0	1311	0.36511	1311	28.8058
XM_015823749.1	2087	1.3882	2087	0	2087	0	2087	0.531618	2087	0.627737	2087	8.52005	2087	3.76455	2087	5.97949	2087	6.79974	2087	1.59993	2087	4.50606	2087	3.16684	2087	6.02711	2087	8.2594
XM_015823750.1	1571	112.058	1571	0	1571	0.224	1571	2.58636	1571	0.114364	1571	0	1571	0	1571	0	1571	76.9738	1571	2.53509	1571	0.389291	1571	0	1571	0	1571	0.671268
XM_015823751.1	702	1.88185	702	0	702	0.411468	702	25.5182	702	0	702	0	702	0.209607	702	0	702	0.166835	702	3.64981	702	0	702	0	702	0	702	0
XM_015823752.1	1290	6.58216	1290	5.63552	1290	5.52656	1290	64.6831	1290	4.51297	1290	29.7685	1290	24.2611	1290	26.6883	1290	23.5308	1290	0	1290	12.7382	1290	23.3246	1290	13.5711	1290	0
XM_015823753.1	1320	18.9123	1320	3.95528	1320	10.3754	1320	245.64	1320	2.42102	1320	2.8468	1320	3.13152	1320	1.51813	1320	11.862	1320	0	1320	2.14276	1320	2.36832	1320	0.543468	1320	0.814409
XM_015823754.1	1303	2.73683	1303	0.887184	1303	1.78173	1303	0.803863	1303	2.55585	1303	3.69982	1303	1.83245	1303	0	1303	6.50706	1303	0	1303	1.66657	1303	4.23282	1303	2.54764	1303	0
XM_015823755.1	9787	0.0999364	9787	0.111811	9787	0.0982099	9787	0.164844	9787	3.67336	9787	11.9327	9787	2.57172	9787	12.46	9787	0.872295	9787	1.40486	9787	7.10107	9787	5.07296	9787	4.54549	9787	9.59208
XM_015823756.1	3125	5.98816	3125	0.0907569	3125	0.28376	3125	2.45247	3125	7.53033	3125	28.8041	3125	12.7176	3125	19.3492	3125	3.74723	3125	3.8331	3125	1.39948	3125	0.564215	3125	0.428431	3125	5.54519
XM_015823757.1	1164	2.3473	1164	1.16134	1164	0.840631	1164	1.13917	1164	2.89526	1164	12.497	1164	2.88578	1164	6.34202	1164	5.88204	1164	12.1137	1164	5.98487	1164	3.27132	1164	4.17814	1164	5.3983
XM_015823758.1	1399	9.07415	1399	15.6365	1399	12.3354	1399	9.4899	1399	17.9127	1399	26.9495	1399	17.7687	1399	18.319	1399	7.47506	1399	26.937	1399	4.75678	1399	5.77389	1399	4.24344	1399	18.6981
XM_015823759.1	930	0.0695958	930	0	930	0	930	0	930	0	930	0	930	0	930	0	930	0	930	0	930	0	930	0	930	0	930	1.21786
XM_015823760.1	2077	39.8541	2077	8.00105	2077	13.4527	2077	19.3574	2077	22.2118	2077	21.4091	2077	19.4277	2077	16.2973	2077	31.0083	2077	43.0181	2077	13.9474	2077	11.2856	2077	16.8531	2077	20.8172
XM_015823761.1	2027	9.2212	2027	3.45007	2027	5.38462	2027	0	2027	0	2027	0	2027	0	2027	0	2027	0	2027	0	2027	0	2027	0	2027	0	2027	0
XM_015823762.1	1949	16.277	1949	3.06778	1949	6.50273	1949	39.9726	1949	16.3648	1949	24.0969	1949	18.6803	1949	21.04	1949	47.871	1949	5.45088	1949	10.8545	1949	20.5985	1949	15.2181	1949	26.2734
XM_015823763.1	2592	8.00558	2592	2.13916	2592	1.42754	2592	51.7991	2592	0.961344	2592	1.12967	2592	1.23892	2592	0.547815	2592	14.3602	2592	8.90211	2592	4.6569	2592	0.457619	2592	6.00042	2592	16.0481
XM_015823764.1	751	3.44825	751	0.455222	751	0.537243	751	0	751	0	751	0	751	0	751	0	751	81.1038	751	0	751	0.227992	751	0	751	1.05417	751	4.72836
XM_015823765.1	2364	5.63086	2364	2.68602	2364	5.96794	2364	11.1996	2364	5.41431	2364	21.0192	2364	13.4607	2364	17.0124	2364	14.7927	2364	14.2489	2364	10.2688	2364	12.3566	2364	11.5081	2364	14.0271
XM_015823766.1	3887	3.07018	3887	9.67505	3887	21.4951	3887	13.191	3887	59.5936	3887	145.175	3887	48.1886	3887	81.8481	3887	41.0773	3887	34.6535	3887	37.0874	3887	46.473	3887	31.2741	3887	39.1095
XM_015823767.1	1997	5.99996	1997	6.00576	1997	4.298	1997	31.609	1997	3.86341	1997	84.9911	1997	4.86202	1997	20.3754	1997	14.8302	1997	13.137	1997	36.6711	1997	18.4087	1997	22.2928	1997	28.0491
XM_015823768.1	5202	6.55276	5202	4.32308	5202	18.5681	5202	66.7206	5202	9.32877	5202	17.0882	5202	5.69652	5202	9.15386	5202	63.2957	5202	11.2139	5202	14.0802	5202	7.55039	5202	9.97154	5202	11.8902
XM_015823769.1	1792	1.64991	1792	7.29359	1792	1.08889	1792	4.07248	1792	3.31764	1792	0.310171	1792	4.65634	1792	6.91206	1792	1.86229	1792	16.98	1792	5.72165	1792	0.339036	1792	3.99227	1792	29.09
XM_015823770.1	7154	7.19958	7154	2.19313	7154	1.84784	7154	9.40388	7154	3.52477	7154	7.27452	7154	5.52281	7154	8.1061	7154	13.515	7154	6.46309	7154	5.77677	7154	3.728	7154	3.36945	7154	11.2118
XM_015823771.1	3460	0.0648173	3460	0	3460	0.0318641	3460	2.23717	3460	0.0244234	3460	0	3460	0	3460	0	3460	74.4398	3460	0	3460	0.0419418	3460	0	3460	0	3460	0.433493
XM_015823772.1	1724	14.7136	1724	9.06123	1724	2.3569	1724	18.0709	1724	10.0578	1724	3.29004	1724	3.66963	1724	5.08862	1724	76.8605	1724	16.6969	1724	6.24231	1724	6.18646	1724	5.1219	1724	3.94101
XM_015823773.1	693	1.00649	693	0	693	0	693	1.08196	693	0	693	0	693	0	693	0	693	1.1944	693	0	693	0	693	0	693	0	693	0
XM_015823774.1	1067	146.867	1067	8.06154	1067	11.3663	1067	16.4275	1067	12.4609	1067	0	1067	1.19009	1067	0	1067	29.2714	1067	174.063	1067	5.75526	1067	6.79127	1067	0	1067	0
XM_015823775.1	4850	1.23113	4850	0.70765	4850	2.2859	4850	1.25817	4850	1.66654	4850	7.99988	4850	2.59689	4850	10.8361	4850	6.66583	4850	4.58795	4850	9.46017	4850	5.54829	4850	5.42666	4850	5.29503
XM_015823776.1	1521	4.169	1521	0.72493	1521	0	1521	0	1521	0	1521	0	1521	0	1521	0	1521	0	1521	0	1521	0	1521	0	1521	0	1521	0
XM_015823777.1	1568	3.34533	1568	12.6769	1568	14.217	1568	17.7384	1568	17.4778	1568	104.204	1568	62.5775	1568	124.027	1568	90.2963	1568	89.0948	1568	252.303	1568	96.407	1568	190.552	1568	75.3402
XM_015823778.1	461	692.869	461	1.1898	461	2.47258	461	841.497	461	0.808105	461	0	461	0	461	0	461	5.52664	461	85.9386	461	0.433907	461	0	461	0.674098	461	45.8994
XM_015823779.1	2712	1.97007	2712	0	2712	0.0412209	2712	0.0445456	2712	0	2712	0	2712	0	2712	0	2712	0.125269	2712	6.56836	2712	0	2712	0	2712	0	2712	1.77241
XM_015823780.1	2505	8.02916	2505	0	2505	0	2505	0.678924	2505	0	2505	0	2505	0.0755631	2505	0	2505	0.988285	2505	0.878879	2505	0.058881	2505	0	2505	0	2505	3.04378
XM_015823781.1	2181	26.1535	2181	3.99439	2181	3.74954	2181	11.5994	2181	4.30921	2181	1.8069	2181	2.84639	2181	5.15556	2181	14.5887	2181	0	2181	13.5778	2181	12.3611	2181	10.1387	2181	12.6996
XM_015823782.1	1159	0.107231	1159	0	1159	0.739251	1159	1.03043	1159	0.0808274	1159	0	1159	0.0878788	1159	0	1159	1.75745	1159	0	1159	0	1159	0	1159	1.46956	1159	3.30209
XM_015823783.1	1303	0.562163	1303	0.156942	1303	0.276741	1303	0.499707	1303	0.0706207	1303	0.262526	1303	0.230884	1303	1.15525	1303	4.05078	1303	0	1303	0.958059	1303	1.92215	1303	0.183817	1303	0
XM_015823784.1	1818	2.13015	1818	1.62295	1818	0.50809	1818	1.78646	1818	2.38384	1818	3.47329	1818	3.25044	1818	6.53806	1818	3.95067	1818	18.7039	1818	2.5728	1818	0	1818	4.32516	1818	4.29214
XM_015823785.1	3188	0.000594273	3188	0.00123118	3188	0.00355546	3188	0.00188421	3188	3.55564e-05	3188	0.00102031	3188	0.00107948	3188	0.0016718	3188	3.8545e-06	3188	2.76483	3188	0.00159686	3188	0.00314524	3188	0.00292935	3188	0
XM_015823786.1	3164	10.742	3164	6.4632	3164	21.6833	3164	25.8841	3164	7.51281	3164	9.26719	3164	14.7868	3164	12.2663	3164	22.2292	3164	51.9105	3164	24.8128	3164	14.0045	3164	16.5962	3164	15.1443
XM_015823787.1	2402	0.668056	2402	0.48009	2402	1.03252	2402	0.760987	2402	6.54516	2402	7.75084	2402	3.51594	2402	9.00657	2402	5.95233	2402	1.49293	2402	9.17283	2402	3.71933	2402	3.11142	2402	7.63815
XM_015823788.1	2614	2.26678	2614	0	2614	0.0857406	2614	0	2614	0.361375	2614	1.99058	2614	0.613944	2614	1.9003	2614	0	2614	0	2614	0.225146	2614	0	2614	0	2614	0.678888
XM_015823789.1	1232	3.46804	1232	0.552322	1232	1.29035	1232	0.801411	1232	0.70142	1232	0	1232	1.4888	1232	5.79298	1232	0.557882	1232	0.236793	1232	1.72995e-06	1232	0	1232	1.76997	1232	6.09628
XM_015823790.1	2392	4.26464	2392	7.82168	2392	22.5611	2392	12.3164	2392	14.7608	2392	7.97211	2392	6.65174	2392	8.70206	2392	17.8161	2392	9.19797	2392	6.13938	2392	1.99242	2392	2.13263	2392	7.49745
XM_015823791.1	1704	5.91507	1704	2.11309	1704	4.9099	1704	18.4002	1704	8.91466	1704	19.1936	1704	16.4308	1704	9.12647	1704	17.5313	1704	3.48128	1704	2.91289	1704	6.62314	1704	1.41638	1704	25.1106
XM_015823792.1	1998	0.174661	1998	0	1998	0	1998	0	1998	0.0438785	1998	0	1998	0	1998	0	1998	0.217334	1998	0	1998	0	1998	0	1998	0	1998	0
XM_015823793.1	1145	5.43393	1145	1.09485	1145	1.70397	1145	13.2644	1145	3.85147	1145	3.95901	1145	7.35007	1145	0	1145	16.2663	1145	1.02838	1145	1.00996	1145	0	1145	2.36293	1145	8.27041
XM_015823794.1	2858	24.8582	2858	16.623	2858	79.1423	2858	24.7702	2858	22.7971	2858	12.0115	2858	11.9638	2858	10.2133	2858	28.913	2858	15.016	2858	21.569	2858	21.578	2858	30.9031	2858	34.6894
XM_015823795.1	1178	9.99637	1178	5.55062	1178	6771.61	1178	10.6718	1178	5.63136	1178	946.577	1178	0.0862641	1178	79.8236	1178	0.627172	1178	1.99197	1178	0.134185	1178	1570.21	1178	242.755	1178	0
XM_015823796.1	2783	0	2783	0.10259	2783	0	2783	0.866705	2783	0	2783	0	2783	0	2783	0.254109	2783	36.325	2783	3.44215	2783	0.105374	2783	0.743149	2783	0	2783	1.45297
XM_015823797.1	333	0.368209	333	9.87843	333	1.71255	333	2.62931	333	3.48181	333	19.9641	333	9.96715	333	7.39674	333	11.1673	333	0	333	11.496	333	0	333	14.1441	333	20.7769
XM_015823798.1	688	29.8719	688	10.5299	688	103.325	688	138.732	688	0.459794	688	0	688	0	688	0	688	144.979	688	0	688	0	688	11.1249	688	1.96097	688	10.9886
XM_015823799.1	3882	16.6645	3882	1.83157	3882	3.70032	3882	1.83031	3882	2.3601	3882	10.1419	3882	6.70579	3882	7.71716	3882	3.75884	3882	3.82461	3882	9.67496	3882	7.58069	3882	8.76848	3882	8.78097
XM_015823800.1	2002	16.092	2002	10.5181	2002	13.8876	2002	35.5403	2002	3.45886	2002	11.0491	2002	10.562	2002	10.9419	2002	8.28416	2002	36.6576	2002	13.4623	2002	10.2332	2002	17.6486	2002	5.41426
XM_015823801.1	590	0	590	0	590	0	590	0	590	0	590	0	590	0	590	0	590	0	590	0	590	0	590	0	590	0	590	0
XM_015823802.1	4090	8.64477	4090	2.69325	4090	9.87071	4090	5.77731	4090	4.8188	4090	5.23897	4090	4.24996	4090	7.42408	4090	16.8668	4090	11.1347	4090	6.23955	4090	6.43611	4090	5.39356	4090	6.46253
XM_015823803.1	2078	0.797638	2078	0	2078	0	2078	0	2078	0	2078	9.81897	2078	0	2078	0	2078	26.0717	2078	0	2078	0	2078	2.8191	2078	0	2078	1.43207
XM_015823804.1	821	14.1126	821	4.20598	821	9.279	821	1.73887	821	4.77018	821	32.3794	821	7.64069	821	28.6124	821	219.012	821	17.3718	821	8.18184	821	34.6939	821	10.0792	821	20.8493
XM_015823805.1	349	4.51611	349	0	349	0	349	0	349	0	349	0	349	0	349	0	349	0	349	33.3303	349	1.98944	349	0	349	0	349	2.30844
XM_015823806.1	2415	17.8385	2415	0.238661	2415	0.419953	2415	3.83334	2415	1.78774	2415	0.94646	2415	1.92466	2415	2.95223	2415	42.773	2415	3.08306	2415	13.1603	2415	0.986176	2415	5.15599	2415	39.1325
XM_015823807.1	1296	0.609302	1296	0	1296	0.476252	1296	7.99815	1296	0.0717064	1296	0	1296	0	1296	0	1296	0.0707179	1296	0	1296	0	1296	0	1296	0	1296	0
XM_015823808.1	2622	15.4371	2622	1.74442	2622	5.54449	2622	19.0425	2622	1.16832	2622	2.84631	2622	2.97918	2622	4.41288	2622	11.5063	2622	8.16584	2622	3.10215	2622	0	2622	3.58676	2622	3.19744
XM_015823809.1	2643	13.3434	2643	1.77441	2643	1.49332	2643	4.56293	2643	2.77022	2643	5.54004	2643	4.50616	2643	3.49503	2643	4.66996	2643	5.94237	2643	2.20913	2643	3.58662	2643	1.98053	2643	3.73127
XM_015823810.1	1705	0.277113	1705	0.348329	1705	0.136342	1705	1.4016	1705	0.156642	1705	0.979273	1705	0.685716	1705	1.71681	1705	5.63499	1705	5.13576	1705	1.86874	1705	1.7889	1705	2.31929	1705	12.7339
XM_015823811.1	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	0	702	11.5999	702	0	702	0	702	0	702	0	702	0
XM_015823812.1	452	3.67951	452	0	452	0	452	0.400005	452	0	452	0	452	0	452	0	452	0	452	31.6076	452	0	452	0	452	0	452	1.54848
XM_015823813.1	3502	16.6726	3502	5.01903	3502	6.85894	3502	16.0065	3502	5.0644	3502	8.43869	3502	6.90676	3502	6.19247	3502	10.0702	3502	26.1529	3502	10.313	3502	3.92535	3502	8.43015	3502	16.4808
XM_015823814.1	6138	40.2405	6138	0.075025	6138	0.0351568	6138	12.1243	6138	0.0134774	6138	0	6138	0.0148823	6138	0	6138	5.68502	6138	4.55971	6138	0.0696429	6138	0	6138	0.177511	6138	3.238
XM_015823815.1	1482	1.6717	1482	4.68451	1482	2.26128	1482	7.27792	1482	2.99341	1482	24.6942	1482	6.99658	1482	8.5369	1482	5.12005	1482	18.721	1482	5.06379	1482	13.9907	1482	6.08959	1482	12.6697
XM_015823816.1	1320	0	1320	0	1320	0.272668	1320	3.64317	1320	0.139167	1320	1.294	1320	0.227546	1320	0	1320	7.15724	1320	0	1320	0.472126	1320	0	1320	0	1320	0
XM_015823817.1	1087	1.77507	1087	3.57547	1087	6.21993	1087	3.29368	1087	4.43974	1087	8.89283	1087	4.82873	1087	1.37984	1087	8.36911	1087	0	1087	4.44284	1087	7.32734	1087	5.36685	1087	11.9838
XM_015823818.1	3289	0	3289	0	3289	0.135781	3289	0	3289	0	3289	2.67246	3289	0	3289	0	3289	0	3289	13.0221	3289	0	3289	0	3289	0	3289	0
XM_015823819.1	3955	6.28388	3955	16.8998	3955	28.4495	3955	66.565	3955	21.4478	3955	49.5578	3955	26.1689	3955	31.2168	3955	69.8976	3955	10.5273	3955	22.082	3955	28.1978	3955	18.0944	3955	45.8931
XM_015823820.1	2522	2.78004	2522	148.391	2522	7.67394	2522	6.37597	2522	4.73086	2522	4.39213	2522	1.91308	2522	4.5318	2522	39.7252	2522	36.1914	2522	18.7074	2522	19.7828	2522	12.4439	2522	23.0682
XM_015823821.1	3851	4.88545	3851	2.53729	3851	9.30637	3851	2.50911	3851	1.23146	3851	4.07387	3851	1.80477	3851	3.48559	3851	11.0435	3851	26.3089	3851	2.32638	3851	2.27046	3851	2.29658	3851	10.0177
XM_015823822.1	2091	4.32515	2091	0.0615264	2091	1.94456	2091	21.7199	2091	0.276194	2091	0.787291	2091	0.274889	2091	2.86886	2091	116.082	2091	5.9053	2091	2.06996	2091	2.51014	2091	2.73396	2091	6.57567
XM_015823823.1	633	12.2421	633	0.128044	633	4.55657	633	173.121	633	0.750855	633	0	633	0	633	0	633	803.372	633	82.8129	633	0	633	1.41758	633	0	633	9.06723
XM_015823824.1	2677	5.90748	2677	0.0712732	2677	0.877699	2677	0.18067	2677	1.37725	2677	5.21777	2677	3.09902	2677	12.0893	2677	12.0976	2677	5.42934	2677	11.307	2677	8.40444	2677	5.79893	2677	10.0247
XM_015823825.1	944	2.28588e-06	944	4.23262	944	22.905	944	27.0605	944	9.16404	944	4.90337	944	17.2807	944	0	944	145.124	944	7.05269	944	15.592	944	2.42476	944	12.79	944	18.547
XM_015823826.1	972	17.2886	972	0	972	0	972	0	972	0.00813222	972	0	972	0	972	15.3428	972	2.64216e-09	972	0	972	0	972	0	972	0	972	0
XM_015823827.1	3247	124.159	3247	2.73133	3247	0.45721	3247	1.58242	3247	0.000107077	3247	0.0009968	3247	1.72484	3247	3.38642	3247	1.61772	3247	8.87283	3247	28.1902	3247	13.1916	3247	13.8564	3247	5.48166
XM_015823828.1	3223	0	3223	0	3223	0	3223	5.84174e-09	3223	1.263	3223	7.5973	3223	0	3223	3.2294e-07	3223	1.52437e-06	3223	0	3223	0	3223	0	3223	0	3223	0
XM_015823829.1	3287	3.9131	3287	0	3287	0.389388	3287	0	3287	0	3287	0	3287	3.80953e-07	3287	1.92008e-06	3287	9.34389	3287	3.26758e-06	3287	0	3287	0	3287	0	3287	9.55652e-07
XM_015823830.1	1598	150.149	1598	138.408	1598	121.612	1598	86.0357	1598	45.6706	1598	166.152	1598	124.291	1598	103.967	1598	49.706	1598	212.408	1598	70.3983	1598	77.3522	1598	83.2008	1598	86.3043
XM_015823831.1	2103	45.2678	2103	3.1853	2103	5.25474	2103	15.7579	2103	5.35402	2103	30.6748	2103	8.65149	2103	12.2036	2103	47.6179	2103	11.3732	2103	10.6412	2103	6.1395	2103	6.4126	2103	38.3922
XM_015823832.1	831	0.159789	831	0.133655	831	0	831	2.39761	831	0.120483	831	2.62379	831	0	831	0	831	0.237494	831	23.8246	831	0	831	0	831	0	831	7.31314
XM_015823833.1	1574	14.9143	1574	57.4701	1574	34.4971	1574	35.0026	1574	44.4502	1574	148.4	1574	93.8779	1574	93.5288	1574	53.0333	1574	84.5684	1574	33.0205	1574	48.9787	1574	42.7462	1574	42.5361
XM_015823834.1	1250	5.01122	1250	7.57031	1250	8.99793	1250	328.377	1250	0.222189	1250	0	1250	1.12908	1250	0	1250	11.9364	1250	1031.2	1250	0.125478	1250	0.251652	1250	0.385277	1250	920.673
XM_015823835.1	546	28.7032	546	10.2431	546	8.61126	546	7.61552	546	4.24808	546	13.0199	546	14.041	546	11.3281	546	12.6724	546	8.44535	546	6.66867	546	3.39395	546	1.52076	546	14.1255
XM_015823836.1	1905	3.373	1905	0	1905	0	1905	5.7433	1905	0	1905	0	1905	0	1905	0	1905	22.707	1905	0	1905	0.157803	1905	0	1905	0	1905	1.08806
XM_015823837.1	2250	45.4431	2250	0.648235	2250	1.62481	2250	3.00701	2250	2.02635	2250	12.5715	2250	4.63332	2250	3.99626	2250	13.9494	2250	18.0595	2250	8.04348	2250	3.68741	2250	4.43789	2250	12.8377
XM_015823838.1	1389	8.364	1389	17.0044	1389	20.0694	1389	8.36016	1389	13.5933	1389	5.87292	1389	15.5471	1389	19.5414	1389	6.56131	1389	41.6591	1389	11.2624	1389	9.17737	1389	7.52852	1389	4.03889
XM_015823839.1	1470	15.4466	1470	0.75315	1470	0.402222	1470	0.522618	1470	0.184799	1470	4.14	1470	0.874501	1470	3.87218	1470	0.853356	1470	3.11566	1470	1.3613	1470	0.630883	1470	2.89148	1470	2.88942
XM_015823840.1	2078	11.0937	2078	3.92324	2078	2.94753	2078	1.40478	2078	2.2606	2078	5.2616	2078	4.36733	2078	4.67555	2078	12.2216	2078	13.8683	2078	4.99882	2078	0	2078	1.66652	2078	20.3393
XM_015823841.1	1851	0.126577	1851	6.52425	1851	0.435879	1851	3.57015	1851	12.1632	1851	0.537947	1851	5.69589	1851	7.98219	1851	0.18896	1851	0	1851	9.92988	1851	4.58366	1851	5.48895	1851	18.5205
XM_015823842.1	2478	66.8283	2478	40.9789	2478	84.6083	2478	189.134	2478	83.268	2478	153.174	2478	74.3734	2478	83.0199	2478	141.039	2478	104.9	2478	104.291	2478	67.8988	2478	88.0206	2478	164.212
XM_015823843.1	645	3.31939	645	0	645	1.09287	645	0.476387	645	2.33686	645	0	645	1.06797	645	0	645	1.63988	645	0	645	0.55174	645	0	645	0	645	0.477159
XM_015823844.1	3945	5.84844	3945	0.0236985	3945	0.166656	3945	0.329957	3945	0.532291	3945	7.37972	3945	0.962208	3945	15.5906	3945	3.61183	3945	1.3678	3945	4.90376	3945	1.18106	3945	3.41564	3945	0.819424
XM_015823845.1	835	11.2776	835	8.50325	835	4387.54	835	12.9373	835	3.59298	835	430.931	835	0.516272	835	28.3579	835	4.95794	835	797.667	835	3.20678	835	2163.03	835	346.226	835	38.4318
XM_015823846.1	1226	1.30619	1226	2.10346	1226	3.4629	1226	10.2939	1226	21.2814	1226	32.5771	1226	46.8246	1226	41.6523	1226	15.1995	1226	8.33314	1226	21.931	1226	17.4875	1226	15.5565	1226	16.5955
XM_015823847.1	2652	4.72193	2652	1.40377	2652	4.98141	2652	3.15784	2652	5.95254	2652	16.9109	2652	18.0043	2652	17.646	2652	9.3325	2652	22.8836	2652	7.76087	2652	7.59435	2652	6.53582	2652	11.141
XM_015823848.1	7416	15.8634	7416	1.09617	7416	4.49949	7416	6.07904	7416	2.13707	7416	12.873	7416	10.4715	7416	12.0735	7416	16.2623	7416	8.12853	7416	8.07761	7416	7.18784	7416	7.12255	7416	25.9127
XM_015823849.1	775	12.5159	775	3.32872	775	23.3638	775	23.0133	775	6.70642	775	18.9921	775	22.0485	775	33.821	775	11.8799	775	26.2982	775	29.8344	775	24.9279	775	34.1373	775	8.33969
XM_015823850.1	1142	4.90912	1142	3.28805	1142	17.6209	1142	3.61135	1142	2.7136	1142	0	1142	2.59189	1142	3.57591	1142	10.8893	1142	10.3143	1142	2.50214	1142	1.11418	1142	5.76503	1142	4.55767
XM_015823851.1	1095	0.114589	1095	0	1095	0.451492	1095	0.367242	1095	9.24219	1095	17.8444	1095	8.91025	1095	17.1185	1095	24.4919	1095	2.9746	1095	15.3144	1095	13.1458	1095	19.0477	1095	6.29298
