Name	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM	Length	TPM
XM_015416286.1	510	0	510	0	510	0	510	0	510	0	510	0	510	0	510	0	510	0	510	0	510	0	510	0	510	0
XM_015416287.1	403	37.0648	403	50.8035	403	188.071	403	177.694	403	300.226	403	240.533	403	203.4	403	371.113	403	117.864	403	274.076	403	200.278	403	328.085	403	185.978
XM_015416288.1	3480	0.00138461	3480	0.00167806	3480	0.00144182	3480	0.00155759	3480	0.00130792	3480	0.000869156	3480	0.00257121	3480	0.002023	3480	0.00220623	3480	0.00738907	3480	0.00223234	3480	0.00585405	3480	0.00400913
XM_015416289.1	3451	35.471	3451	41.637	3451	75.7459	3451	20.8799	3451	20.1124	3451	12.0485	3451	21.9614	3451	36.2997	3451	19.6218	3451	114.007	3451	22.143	3451	47.6975	3451	42.4334
XM_015416290.1	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0	1161	0
XM_015416291.1	792	753.011	792	211.426	792	812.073	792	371.108	792	36.4742	792	142.473	792	172.188	792	565.835	792	176.403	792	540.206	792	208.717	792	221.218	792	310.269
XM_015416292.1	721	14.1544	721	19.2832	721	165.096	721	0	721	0	721	4.90522	721	0	721	124.705	721	0	721	0	721	0	721	0	721	46.5894
XM_015416293.1	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0	2272	0
XM_015416294.1	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0	1583	0
XM_015416295.1	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0	1786	0
XM_015416296.1	1464	46.1943	1464	60.2285	1464	103.011	1464	36.2896	1464	34.0438	1464	23.584	1464	35.9014	1464	44.2972	1464	19.5089	1464	81.6696	1464	10.5898	1464	46.2601	1464	52.9217
XM_015416297.1	2191	1250	2191	5.91248	2191	6.1978	2191	6.20577	2191	1.57809	2191	5.9028	2191	5.80498	2191	10.2908	2191	1.05332	2191	15.2341	2191	0	2191	6.99605	2191	21.2904
XM_015416298.1	1316	3.47213	1316	0.518348	1316	3.11294	1316	10.8869	1316	0	1316	4.70817	1316	5.04904	1316	104.287	1316	45.6993	1316	440.324	1316	15.4809	1316	59.8179	1316	34.4059
XM_015416299.1	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0	1569	0
XM_015416300.1	1367	93.1293	1367	34.2615	1367	143.099	1367	89.1809	1367	20.9668	1367	44.724	1367	33.8827	1367	121.472	1367	0	1367	198.379	1367	15.9858	1367	99.8124	1367	131.931
XM_015416301.1	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0	2214	0
XM_015416302.1	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0	1163	0
XM_015416303.1	1035	0.654366	1035	0	1035	0	1035	0	1035	0	1035	0	1035	0	1035	0	1035	0	1035	0	1035	0	1035	0	1035	0
XM_015416304.1	2979	4.48679	2979	7.88639	2979	9.99169	2979	26.5325	2979	25.149	2979	10.1362	2979	8.39556	2979	30.2749	2979	0	2979	27.2022	2979	10.92	2979	5.05673	2979	58.2745
XM_015416305.1	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0
XM_015416306.1	1787	0	1787	0.368787	1787	20.2668	1787	12.2819	1787	80.3819	1787	33.9727	1787	20.946	1787	31.0954	1787	0	1787	17.1746	1787	13.646	1787	12.6666	1787	0
XM_015416307.1	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0	1848	0
XM_015416308.1	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0	985	0
XM_015416309.1	962	0	962	6.15328e-07	962	1.46245e-07	962	1.13463e-06	962	0	962	8.15689e-07	962	0	962	4.0521e-06	962	0	962	2.8996e-06	962	0	962	0	962	0
XM_015416310.1	951	0	951	4.53546	951	3.79345	951	3.28662	951	0	951	1.85767	951	0	951	15.6733	951	0	951	7.17731	951	0	951	0	951	0
XM_015416311.1	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0	1412	0
XM_015416312.1	3794	0.158272	3794	4.76995	3794	1.64891	3794	2.39402	3794	0	3794	5.66743	3794	4.24231	3794	3.75055	3794	0.592962	3794	5.08655	3794	3.08825	3794	7.50274	3794	9.40141
XM_015416313.1	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0	1179	0
XM_015416314.1	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0	1610	0
XM_015416315.1	338	0	338	0	338	0	338	0	338	0	338	0	338	0	338	0	338	0	338	0	338	0	338	0	338	0
XM_015416316.1	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0	1893	0
XM_015416317.1	687	7.57538	687	0	687	0	687	0.820088	687	0	687	0	687	0	687	6.79783	687	7.75676	687	5.29348	687	0	687	0	687	0
XM_015416318.1	1168	0	1168	0	1168	0	1168	0	1168	0	1168	0	1168	3.46255	1168	0	1168	0	1168	0	1168	0	1168	0	1168	0
XM_015416319.1	1754	487.912	1754	31.837	1754	38.086	1754	16.719	1754	14.0009	1754	26.513	1754	50.8515	1754	91.457	1754	167.072	1754	33.8869	1754	38.2877	1754	33.9281	1754	31.8614
XM_015416320.1	1589	5.62243	1589	0	1589	2.09799	1589	0	1589	0	1589	0	1589	0	1589	0	1589	0	1589	0	1589	0	1589	0	1589	8.59996
XM_015416321.1	1864	14.1535	1864	0.704351	1864	7.03642	1864	0.254962	1864	0	1864	0	1864	0	1864	85.7391	1864	0	1864	1.69773	1864	0	1864	3.02552	1864	2.71231
XM_015416322.1	747	0	747	0	747	0	747	0	747	0	747	0.825279	747	0	747	1.85619	747	28.0283	747	4.73559	747	20.5594	747	0	747	0
XM_015416323.1	618	0	618	0	618	0	618	0	618	0	618	0	618	0	618	0	618	0	618	0	618	0	618	0	618	0
XM_015416324.1	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0	1149	0
XM_015416325.1	2283	0.270642	2283	0	2283	6.77603	2283	0	2283	4.5329	2283	0	2283	1.66698	2283	173.571	2283	11.0922	2283	0.45571	2283	0.656627	2283	0	2283	18.9233
XM_015416326.1	430	0	430	0	430	0	430	0	430	0	430	0	430	0	430	0	430	0	430	0	430	0	430	0	430	0
XM_015416327.1	1419	3.64485	1419	0	1419	0	1419	0	1419	0	1419	0	1419	0	1419	0	1419	0	1419	0	1419	0	1419	0	1419	0
XM_015416328.1	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0	972	0
XM_015416329.1	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0	2091	0
XM_015416330.1	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0	1243	0
XM_015416331.1	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0	1294	0
XM_015416332.1	1518	0	1518	1.32465	1518	0	1518	0	1518	0	1518	0	1518	0	1518	5.75067	1518	0	1518	0	1518	0	1518	0	1518	0
XM_015416333.1	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	0	957	0
XM_015416334.1	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0	4670	0
XM_015416335.1	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0	3062	0
XM_015416336.1	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0	2577	0
XM_015416337.1	2457	0	2457	0	2457	0	2457	0	2457	0	2457	0	2457	0	2457	0	2457	5.59863	2457	0	2457	0	2457	0	2457	0
XM_015416338.1	5133	0	5133	0.120924	5133	0	5133	1.22495	5133	0.977929	5133	0.607229	5133	5.73463	5133	0.527641	5133	0	5133	5.09714	5133	1.41384	5133	2.61532	5133	5.00593
XM_015416339.1	2678	0.684822	2678	0.477141	2678	0.238017	2678	0.518009	2678	0	2678	0	2678	0	2678	10.1826	2678	0	2678	0.770057	2678	0	2678	2.05657	2678	27.0515
XM_015416340.1	2411	7.14806	2411	0.2668	2411	0	2411	0.386229	2411	0	2411	0.444374	2411	2.6222	2411	0.929172	2411	0	2411	6.88197	2411	7.43787	2411	2.29797	2411	0
XM_015416341.1	5923	14.6787	5923	0.730542	5923	3.32672	5923	4.00207	5923	18.304	5923	2.01006	5923	19.3961	5923	12.9362	5923	6.75328	5923	17.7768	5923	11.967	5923	9.71059	5923	14.5894
XM_015416342.1	1251	0	1251	0	1251	0.549777	1251	0	1251	0	1251	0	1251	0	1251	0	1251	0	1251	0	1251	0	1251	0	1251	0
XM_015416343.1	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0	1076	0
XM_015416344.1	937	61.8525	937	3.84718	937	40.1642	937	45.1647	937	36.0013	937	44.1014	937	77.2561	937	11.9627	937	147.537	937	14.604	937	0	937	11.4244	937	99.3447
XM_015416345.1	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0	2133	0
XM_015416346.1	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0	1269	0
XM_015416347.1	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0	1681	0
XM_015416348.1	1570	4.06994	1570	0.425328	1570	2.1263	1570	0	1570	0	1570	0	1570	0	1570	61.6878	1570	0	1570	0	1570	0	1570	0	1570	0
XM_015416349.1	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0	2586	0
XM_015416350.1	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0	1261	0
XM_015416351.1	1206	2.73961	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0
XM_015416352.1	4654	0.128019	4654	0.133797	4654	2.13322	4654	1.3554	4654	0	4654	1.45509	4654	2.64258	4654	1.05065	4654	0	4654	5.63698	4654	0	4654	1.44631	4654	7.95863
XM_015416353.1	1102	1.21616	1102	0	1102	5.09503	1102	1.84134	1102	0	1102	3.13582	1102	6.16393	1102	0	1102	0	1102	10.1015	1102	0	1102	0	1102	30.7018
XM_015416354.1	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0	1794	0
XM_015416355.1	1386	0.467817	1386	0	1386	0	1386	0	1386	0	1386	0	1386	0	1386	9.7556	1386	0	1386	0	1386	0	1386	0	1386	0
XM_015416356.1	1431	4.0619	1431	0.943292	1431	3.77458	1431	0	1431	0	1431	0	1431	0	1431	124.841	1431	0	1431	0	1431	0	1431	0	1431	0
XM_015416357.1	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0	1290	0
XM_015416358.1	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0	2679	0
XM_015416359.1	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0	6446	0
XM_015416360.1	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0	1792	0
XM_015416361.1	2520	33.6062	2520	43.775	2520	79.9983	2520	17.6842	2520	3.4044	2520	1.90833	2520	0	2520	24.6011	2520	6.35983	2520	7.38893	2520	7.09902	2520	9.31979	2520	85.8734
XM_015416362.1	3191	30.3528	3191	3.37049	3191	3.75653	3191	1.86528	3191	0	3191	2.81343	3191	3.90677	3191	7.08515	3191	4.96741	3191	5.44804	3191	5.08215	3191	8.98378	3191	8.18612
XM_015416363.1	3707	0.324296	3707	0	3707	2.53406	3707	0.122634	3707	0	3707	0.424788	3707	0	3707	1.7733	3707	0	3707	0.274227	3707	0	3707	0	3707	4.37742
XM_015416364.1	3639	25.1275	3639	1.9005	3639	1.55017	3639	3.50078	3639	10.2161	3639	3.31989	3639	5.79289	3639	13.7092	3639	6.81039	3639	26.277	3639	2.41843	3639	10.4463	3639	29.0053
XM_015416365.1	2252	1.37321	2252	1.43513	2252	0.859564	2252	0.831056	2252	3.06587	2252	1.19433	2252	5.07409	2252	2.99787	2252	6.13854	2252	0.924743	2252	0	2252	7.41201	2252	0
XM_015416366.1	4811	0.123702	4811	0	4811	0	4811	0	4811	0	4811	0	4811	0	4811	0	4811	0	4811	0	4811	0	4811	0	4811	0
XM_015416367.1	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0	2046	0
XM_015416368.1	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0	1286	0
XM_015416369.1	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0	1280	0
XM_015416370.1	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0	1282	0
XM_015416371.1	1034	30.7902	1034	20754.7	1034	24.7146	1034	15.3757	1034	0	1034	0	1034	0	1034	4.14473	1034	0	1034	2.17248	1034	0	1034	0	1034	0
XM_015416372.1	1518	0	1518	1.7662	1518	0.883123	1518	12.7893	1518	0	1518	7.67647	1518	1.72509	1518	6.9008	1518	0	1518	11.3138	1518	4.07142	1518	11.3495	1518	5.65074
XM_015416373.1	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0	2251	0
XM_015416374.1	896	0	896	0	896	0	896	0	896	0	896	0	896	0	896	6.3079	896	0	896	3.84676	896	0	896	0	896	16.4221
XM_015416375.1	1341	1.60181	1341	3.66549	1341	0	1341	0	1341	0	1341	0	1341	0	1341	0	1341	0	1341	0	1341	0	1341	0	1341	0
XM_015416376.1	1299	0	1299	10.521	1299	0	1299	0.761989	1299	810.812	1299	3.47409	1299	72.7415	1299	81.648	1299	0	1299	15.1151	1299	1500.48	1299	224.787	1299	0
XM_015416377.1	2646	2.31206	2646	17.3977	2646	11.8131	2646	65.2335	2646	13.5853	2646	28.1962	2646	46.5892	2646	137.224	2646	0	2646	152.852	2646	62.9428	2646	105.181	2646	163.754
XM_015416378.1	5138	0	5138	0.362408	5138	0.361077	5138	0.524453	5138	0	5138	2.52759	5138	1.67093	5138	4.63859	5138	0	5138	9.20486	5138	0.564971	5138	7.05431	5138	5.62604
XM_015416379.1	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0	2624	0
XM_015416380.1	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0	1638	0
XM_015416381.1	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0	1635	0
XM_015416382.1	2756	52.9215	2756	11.108	2756	57.0228	2756	6.3646	2756	11.7785	2756	6.56037	2756	4.55464	2756	64.7133	2756	66.161	2756	2.98869	2756	0	2756	0.99767	2756	17.8955
XM_015416383.1	1917	0	1917	0	1917	0.682398	1917	0.247288	1917	0	1917	0	1917	4.68753	1917	0.297052	1917	0	1917	0	1917	0	1917	0	1917	2.63169
XM_015416384.1	4303	15.6902	4303	7.11079	4303	3.47102	4303	5.04042	4303	5.07854	4303	6.43173	4303	6.30301	4303	21.774	4303	0	4303	2.82058	4303	0	4303	4.07718	4303	6.37774
XM_015416385.1	1327	22.1114	1327	20.5394	1327	19.5292	1327	38.676	1327	71.7541	1327	12.298	1327	66.0333	1327	20.0398	1327	3.62245	1327	13.9411	1327	5.8996	1327	8.78004	1327	18.3554
XM_015416386.1	2545	4.09659	2545	3.02213	2545	8.54417	2545	7.47358	2545	14.8249	2545	12.3805	2545	13.8686	2545	10.7468	2545	4.49578	2545	5.28117	2545	0	2545	4.34026	2545	7.78469
XM_015416387.1	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0	4330	0
XM_015416388.1	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0	2082	0
XM_015416389.1	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0	1972	0
XM_015416390.1	2683	2.96169	2683	13.3335	2683	11.8773	2683	19.99	2683	14.6643	2683	44.2606	2683	33.2637	2683	37.9538	2683	2.55188	2683	60.7153	2683	32.1234	2683	51.8265	2683	58.9058
XM_015416391.1	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0	3589	0
XM_015416392.1	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0	1206	0
XM_015416393.1	1302	2.00828	1302	9.4441	1302	6.82749	1302	1.51999	1302	15.2073	1302	8.22977	1302	12.2628	1302	6.36932	1302	64.7408	1302	4.18788	1302	34.9459	1302	6.72626	1302	300.715
XM_015416394.1	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0	1227	0
XM_015416395.1	5419	7.44022	5419	1.02919	5419	0.56963	5419	0.82742	5419	2.46706	5419	4.49922	5419	0.226015	5419	2.99416	5419	0	5419	8.34481	5419	7.75706	5419	4.20534	5419	7.69442
XM_015416396.1	1634	41.2748	1634	85.4548	1634	510.91	1634	119.328	1634	1213.17	1634	294.781	1634	656.61	1634	423.506	1634	702.466	1634	312.56	1634	304.393	1634	357.74	1634	437.952
XM_015416397.1	1628	122.374	1628	28.1923	1628	21.2389	1628	15.6795	1628	6.50174	1628	6.77265	1628	14.3835	1628	95.1242	1628	33.3086	1628	7.20656	1628	6.60269	1628	12.2647	1628	33.5018
XM_015416398.1	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0	1720	0
XM_015416399.1	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0	2221	0
XM_015416400.1	613	334.346	613	316.486	613	676.563	613	107.669	613	33.1443	613	54.9185	613	37.3216	613	535.333	613	0	613	113.991	613	32.0619	613	115.127	613	244.925
XM_015416401.1	1045	255.571	1045	33.1294	1045	444.748	1045	71.5184	1045	171.359	1045	193.812	1045	100.856	1045	226.344	1045	0	1045	93.3651	1045	29.3083	1045	71.9049	1045	49.3939
XM_015416402.1	950	0	950	0	950	0	950	0	950	0	950	0	950	0	950	0	950	10.5606	950	0	950	0	950	0	950	15.7807
XM_015416403.1	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0	1509	0
XM_015416404.1	2103	483.383	2103	80.3337	2103	180.479	2103	55.4687	2103	362.586	2103	193.991	2103	182.534	2103	226.089	2103	313.559	2103	315.296	2103	199.174	2103	289.041	2103	459.139
XM_015416405.1	2733	70.1489	2733	1.63437	2733	6.52194	2733	7.09734	2733	17.5106	2733	8.95435	2733	13.3253	2733	25.4239	2733	0	2733	17.3369	2733	7.60514	2733	9.05856	2733	14.4431
XM_015416406.1	1002	3.39927	1002	352.368	1002	1.42531	1002	2.059	1002	103.752	1002	0	1002	0	1002	165.223	1002	0	1002	5.6308	1002	686.193	1002	86.0432	1002	5.4062
XM_015416407.1	4380	0.545283	4380	0.854842	4380	0	4380	1.44332	4380	7.28832	4380	3.45543	4380	10.4083	4380	0.372874	4380	0	4380	4.84656	4380	1.66419	4380	1.84763	4380	0
XM_015416408.1	567	0	567	0	567	0	567	0	567	0	567	0	567	0	567	0	567	0	567	0	567	0	567	0	567	0
XM_015416409.1	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0	1737	0
XM_015416410.1	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0	1731	0
XM_015416411.1	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0	1474	0
XM_015416412.1	6197	4.70228	6197	8.2419	6197	15.5727	6197	3.8028	6197	6.02232	6197	2.66932	6197	4.33441	6197	4.59239	6197	16.7241	6197	6.21146	6197	1.39919	6197	3.01866	6197	5.68175
XM_015416413.1	1105	5.45545	1105	0	1105	0	1105	1.37664	1105	4.97693	1105	4.16817	1105	0	1105	1.64494	1105	0	1105	10.0703	1105	0	1105	0	1105	0
XM_015416414.1	2159	0.0432098	2159	0.0526845	2159	0.0337452	2159	0.0720113	2159	0.0135207	2159	0.0165956	2159	0.0377816	2159	0.222734	2159	0.0365554	2159	0.106643	2159	0.119798	2159	0.0771874	2159	0.0756763
XM_015416415.1	2159	0	2159	0	2159	0	2159	0	2159	0.0135207	2159	0	2159	0	2159	0	2159	0.0365554	2159	0	2159	0	2159	0	2159	0
XM_015416416.1	2149	14.1091	2149	16.8506	2149	16.5414	2149	16.3152	2149	3.19433	2149	3.74947	2149	6.48053	2149	59.1379	2149	6.37765	2149	25.1635	2149	22.2845	2149	12.908	2149	14.6722
XM_015416417.1	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0	2120	0
XM_015416418.1	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0	1346	0
XM_015416419.1	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0	3548	0
XM_015416420.1	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0	2381	0
XM_015416421.1	2050	0.303915	2050	0	2050	0	2050	0	2050	0	2050	0	2050	0	2050	0	2050	0	2050	0	2050	0	2050	0	2050	0
XM_015416422.1	981	0	981	6.55622	981	0	981	0	981	0	981	0	981	0	981	35.8883	981	0	981	0	981	0	981	0	981	0
XM_015416423.1	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0	1600	0
XM_015416424.1	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0	3057	0
XM_015416425.1	1614	1.97361	1614	4.53755	1614	2.47426	1614	26.8812	1614	26.2507	1614	13.3316	1614	20.9726	1614	31.5325	1614	0	1614	31.7437	1614	6.66488	1614	53.0608	1614	27.4777
XM_015416426.1	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0	3883	0
XM_015416427.1	3880	8.66868	3880	21.3546	3880	40.0313	3880	18.8457	3880	23.3725	3880	38.281	3880	70.9094	3880	26.0963	3880	13.5481	3880	51.122	3880	51.1644	3880	52.2835	3880	80.1207
XM_015416428.1	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0	3802	0
XM_015416429.1	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0	2552	0
XM_015416430.1	3799	0	3799	0.00307096	3799	0.0702583	3799	0	3799	0	3799	0	3799	0	3799	0	3799	0	3799	0	3799	0	3799	0	3799	0
XM_015416431.1	3778	4.75875	3778	24.3955	3778	43.0701	3778	12.4845	3778	30.4762	3778	11.8784	3778	28.3856	3778	21.5633	3778	100.421	3778	16.5522	3778	2.07509	3778	10.485	3778	12.0634
XM_015416432.1	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0	1142	0
XM_015416433.1	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0	1061	0
XM_015416434.1	1004	28.4867	1004	51.7385	1004	266.612	1004	38.0017	1004	38.8188	1004	27.9123	1004	23.315	1004	199.767	1004	54.51	1004	77.527	1004	25.835	1004	28.615	1004	75.5127
XM_015416435.1	431	0	431	0	431	0	431	0	431	0	431	0	431	0	431	0	431	0	431	0	431	0	431	0	431	0
XM_015416436.1	4090	5.8246	4090	2.93805	4090	21.5082	4090	4.15576	4090	18.08	4090	9.46486	4090	12.7388	4090	15.1805	4090	69.5378	4090	37.6665	4090	8.76898	4090	19.1448	4090	57.3958
XM_015416437.1	4425	4.58991	4425	3.38334	4425	5.75998	4425	0.816063	4425	1.51834	4425	0.943225	4425	2.22686	4425	11.3146	4425	64.2523	4425	1.82696	4425	1.64676	4425	2.43766	4425	10.5703
XM_015416438.1	2528	0.485404	2528	0	2528	0	2528	0	2528	0	2528	0	2528	0	2528	0	2528	0	2528	0	2528	0	2528	0	2528	0
XM_015416439.1	714	0	714	0	714	0	714	0	714	0	714	0	714	0	714	0	714	0	714	0	714	0	714	0	714	0
XM_015416440.1	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0	1775	0
XM_015416441.1	6970	0.422572	6970	0	6970	0.0879732	6970	0	6970	0	6970	0	6970	0	6970	0.154249	6970	194.484	6970	0	6970	0	6970	0	6970	0
XM_015416442.1	2076	8.99406	2076	2.50654	2076	0.938585	2076	0.680428	2076	15.0378	2076	0.521029	2076	1.84456	2076	14.1748	2076	0	2076	5.54639	2076	3.63191	2076	4.04227	2076	4.02701
XM_015416443.1	2744	0	2744	0	2744	1.39161	2744	0.673064	2744	0	2744	0.969196	2744	0.457557	2744	7.89867	2744	12.4621	2744	2.25181	2744	0	2744	0.501131	2744	0
XM_015416444.1	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0	1019	0
XM_015416445.1	409	0	409	2.36261	409	7.24552	409	13.7436	409	0	409	0	409	0	409	21.9207	409	0	409	17.6438	409	0	409	0	409	28.4285
XM_015416446.1	1411	0.917014	1411	0.958308	1411	1.9175	1411	1.38797	1411	0	1411	0.396175	1411	0	1411	16.2154	1411	10.1568	1411	6.12987	1411	0	1411	0	1411	2.4497
XM_015416447.1	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0	1311	0
